place_key,cid,place_name,google_place_name,final_url,review_id,rating,rating_label,relative_date_text,collected_at,original_lang,original_text,korean_text,current_lang_at_first_seen,clicked_original,clicked_translation,visit_date_hint,wait_time_hint,reservation_hint,crawl_status,error
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT25kQ09YUkpYM05xZVRKTWFtUXlVWEppUjFOd09FRRAB,4.0,별표 4개,2주 전,2026-07-13T15:26:32.164277+00:00,,,,,False,False,,,,no_text,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT21kd1JWWjVPSFJMVGxBNFdqbEtMVEU0UnpCTVZVRRAB,5.0,별표 5개,2개월 전,2026-07-13T15:26:34.532721+00:00,,,,,False,False,,,,no_text,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2xSM1YwbHJMVlJTYUVSQmFtUTFhbVZ0YkRoV2JWRRAB,4.0,별표 4개,5개월 전,2026-07-13T15:26:37.225232+00:00,,,,,False,False,,,,no_text,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2tsbFlVTlNkbU4zVGt4alJtZzFNMTlwT1hKR2FIYxAB,5.0,별표 5개,6개월 전,2026-07-13T15:26:38.517944+00:00,en,"I joined a free guided tour (in Korean) to learn more about KBS history and experience the work of announcers and weather forecasters. I’m glad I participated in this program—it was well organized, and the staff member was friendly, welcoming, and did her job well. I hope that in the future there will be more interesting programs like this. The only downside was that it took me around 10 minutes to figure out which building was the right one to enter. The area is a bit complicated since there are many different buildings serving different purposes.","KBS의 역사에 대해 더 자세히 알아보고 아나운서와 기상캐스터의 업무를 체험해 보기 위해 무료 가이드 투어(한국어 진행)에 참여했습니다. 이 프로그램에 참여하길 정말 잘했다고 생각해요. 프로그램 구성도 훌륭했고, 직원분도 친절하고 환영해 주시면서 맡은 일을 잘 해내셨어요. 앞으로도 이런 흥미로운 프로그램이 더 많았으면 좋겠습니다. 다만 아쉬운 점은 어느 건물로 들어가야 할지 찾는 데 10분 정도 걸렸다는 거예요. 용도가 다른 여러 건물들이 모여 있어서 길이 좀 복잡하더라고요.",ko,True,False,,,,success,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2pWVlVVMUJUV05RV1hSRWRsRlFSbTFJU0ZaMlQzYxAB,5.0,별표 5개,6개월 전,2026-07-13T15:26:43.440663+00:00,,,,,False,False,,,,no_text,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",ChdDSUhNMG9nS0VJQ0FnSUNCNXRmaXRRRRAB,5.0,별표 5개,수정일: 9개월 전,2026-07-13T15:26:45.209099+00:00,,,,,False,False,,,,no_text,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2tjeFkyd3lUVzlQWlZCNGQyWmlkVm80Y1VwWFJGRRAB,5.0,별표 5개,9개월 전,2026-07-13T15:26:48.080423+00:00,,,,,False,False,,,,no_text,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT21GdFoyWlhhRGxpYlZSaVVGZDJjVmRmUzJ0MGIxRRAB,5.0,별표 5개,11개월 전,2026-07-13T15:26:50.791948+00:00,it,Interessante. Ci sono attività divertenti come fare finta di condurre il telegiornale e il meteo leggendo il gobbo alla parete. C'è la possibilità di fare una foto con l'AI con la locandina di un film,흥미롭네요. 벽에 걸린 텔레프롬프터를 읽으면서 뉴스 진행자 흉내를 내거나 날씨 예보를 해보는 등 재미있는 활동들이 있어요. 인공지능을 이용해서 영화 포스터와 함께 사진을 찍을 수도 있고요.,ko,True,False,,,,success,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT25ZMmFEaExjMFUzTVUxdFVEQlBSRVF5VjFsNFdrRRAB,1.0,별표 1개,11개월 전,2026-07-13T15:27:01.614577+00:00,,,,,False,False,,,,no_text,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT21kTWRsOUZiMHM1YW5GNVRGUnBlSFpHYWxwbFRFRRAB,1.0,별표 1개,1년 전,2026-07-13T15:27:05.826145+00:00,,,,,False,False,,,,no_text,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT21sRlFrTlpTRzQwVlV3MVVXSlRObmxPWm0xVU9WRRAB,1.0,별표 1개,1년 전,2026-07-13T15:27:08.058467+00:00,en,kbs bad broadcasting ever,KBS는 역대 최악의 방송을 했다.,ko,True,False,,,,success,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT25WSkxYZFRVVXhSWkdVdFVEUndabEZtYUUxRlpsRRAB,1.0,별표 1개,1년 전,2026-07-13T15:27:10.303722+00:00,,,,,False,False,,,,no_text,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2xkdVVuSm9TalZLUjNFM2NYWTFhVVkyUTJGaFNIYxAB,5.0,별표 5개,1년 전,2026-07-13T15:27:13.327291+00:00,ko,"아이 견학 위해 방문했어요. KBS 시청자 게시판에 견학신청해서 오게되었어요 . 설명해주시는 직원분 따라 다니며 견학했고, 개인적으로 다닐수는 없었어요. 아나운서, 기상캐스터, 성우 등 체험 해볼 수 있어서 좋었어요. 그런데 체험들이 글을 읽어야 하는게 많아서 개인적으로 초등 2~3학년 이상 견학하면 좋을것 같아요. 무료 견학인데 퀄리티가 좋아서 완젼 추천드립니다","아이 견학 위해 방문했어요. KBS 시청자 게시판에 견학신청해서 오게되었어요 . 설명해주시는 직원분 따라 다니며 견학했고, 개인적으로 다닐수는 없었어요. 아나운서, 기상캐스터, 성우 등 체험 해볼 수 있어서 좋었어요. 그런데 체험들이 글을 읽어야 하는게 많아서 개인적으로 초등 2~3학년 이상 견학하면 좋을것 같아요. 무료 견학인데 퀄리티가 좋아서 완젼 추천드립니다",ko,False,False,,,,success,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",ChdDSUhNMG9nS0VJQ0FnTURJaE1XUTJnRRAB,3.0,별표 3개,1년 전,2026-07-13T15:27:17.992164+00:00,,,,,False,False,,,,no_text,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",ChZDSUhNMG9nS0VJQ0FnTUNJazRTYVF3EAE,5.0,별표 5개,1년 전,2026-07-13T15:27:22.072887+00:00,zh-Hant,可以像觀光工廠一般的參觀體驗，很有趣。也機會遇到韓國當紅的明星。,공장 견학을 관광지처럼 경험하는 것도 재밌어요. 한국 최고의 인기 스타들을 만날 수도 있을 거예요.,ko,True,False,,,,success,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",ChZDSUhNMG9nS0VJQ0FnTUNJMXNqbVVREAE,5.0,별표 5개,1년 전,2026-07-13T15:27:25.769127+00:00,vi,Rất đẹp,너무 아름다워요,ko,True,False,,,,success,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",ChdDSUhNMG9nS0VJQ0FnTUNJbXF1aWl3RRAB,5.0,별표 5개,1년 전,2026-07-13T15:27:28.749625+00:00,th,การผลิตรายการ อุปกรณ์ที่ต้องใช้ เทคนิคต่างๆ ในการจัดทำรายการ ของ KBS อยู่ที่นี่หมดแล้ว. Bên cạnh đầi KBS có hoa đào rất đẹp .,"프로그램 제작, 필요한 장비, KBS 프로그램을 만드는 데 사용되는 다양한 기술이 모두 여기에 있습니다. KBS에서 방송을 시작했습니다.",ko,True,False,,,,success,
005246,ENP005246,KBS Tourhall,검색 결과,"https://www.google.com/maps/place/KBS+ON/data=!4m10!1m2!2m1!1sKBS+Tourhall+13,+Yeouigongwon-ro+(KBS+Main+Building),+Yeongdeungpo-gu,+Seoul!3m6!1s0x357c9f220335da1f:0x9d247e9c7948fbcf!8m2!3d37.5242973!4d126.9165486!15sCkxLQlMgVG91cmhhbGwgMTMsIFllb3VpZ29uZ3dvbi1ybyAoS0JTIE1haW4gQnVpbGRpbmcpLCBZZW9uZ2RldW5ncG8tZ3UsIFNlb3VsIgOIAQFaSSJHa2JzIHRvdXJoYWxsIDEzIHllb3VpZ29uZ3dvbiBybyBrYnMgbWFpbiBidWlsZGluZyB5ZW9uZ2RldW5ncG8gZ3Ugc2VvdWySAQdleGhpYml0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZERaVWJ6RlJSUkFC4AEA-gEECFYQLA!16s%2Fg%2F1tglkvfr?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D",ChdDSUhNMG9nS0VJQ0FnTUN3b1pUbDV3RRAB,5.0,별표 5개,1년 전,2026-07-13T15:27:31.565277+00:00,ko,견학은 절대가지마요 그나마 오픈스튜디오에서 소녀시대유리봐서 좋았음,견학은 절대가지마요 그나마 오픈스튜디오에서 소녀시대유리봐서 좋았음,ko,False,False,,,,success,
037044,ENP037044,KCDF Gallery,한국공예디자인문화진흥원 KCDF갤러리,https://www.google.com/maps/place/%ED%95%9C%EA%B5%AD%EA%B3%B5%EC%98%88%EB%94%94%EC%9E%90%EC%9D%B8%EB%AC%B8%ED%99%94%EC%A7%84%ED%9D%A5%EC%9B%90+KCDF%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca3b8c4dbd7d9:0xe98ce186eba1b8a7!8m2!3d37.5739867!4d126.9841086!16s%2Fg%2F11gvzb6xv4?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D,ChZDSUhNMG9nS0VJQ0FnTURJbmNtd0NnEAE,5.0,별표 5개,1년 전,2026-07-13T15:27:59.047375+00:00,,,,,False,False,,,,no_text,
037044,ENP037044,KCDF Gallery,한국공예디자인문화진흥원 KCDF갤러리,https://www.google.com/maps/place/%ED%95%9C%EA%B5%AD%EA%B3%B5%EC%98%88%EB%94%94%EC%9E%90%EC%9D%B8%EB%AC%B8%ED%99%94%EC%A7%84%ED%9D%A5%EC%9B%90+KCDF%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca3b8c4dbd7d9:0xe98ce186eba1b8a7!8m2!3d37.5739867!4d126.9841086!16s%2Fg%2F11gvzb6xv4?entry=ttu&g_ep=EgoyMDI2MDcwOC4wIKXMDSoASAFQAw%3D%3D,ChZDSUhNMG9nS0VJQ0FnSURQZ3R2ZmZREAE,5.0,별표 5개,1년 전,2026-07-13T15:28:02.778545+00:00,ko,매장이 여뻐서 들어왔더니 예쁜 상품이 너무많네요,매장이 여뻐서 들어왔더니 예쁜 상품이 너무많네요,ko,False,False,,,,success,
