id,restaurant_id,rating,content
11,9163742,5,"명동에 최고의 가성비 집인거 같아요 별 기대안하고 갔는데, 맛도좋고, 가격도 괜찮고, 친절하고위생적으로 깨끗하고 좋았어요 서비스는 중간마다 체크해주셔서 알아서 해주시니, 대접받는 느낌입니다. 다음에 지인과 또 올생각입니다."
12,9163742,5,"맛있고, 음식이 많고, 직원이 친절합니다."
13,9163742,5,서울오면 무조건 먹으러 와야 되는 맛집
14,9163742,5,맛있는 고깃집 가게에 들어올때부터 분위기와 향이 정말 좋고 고기도 정말 맛있고 직원분들이 친절해서 정말 좋은 가게 입니다
15,9163742,5,"명동 최고의 음식점입니다. 무엇보다 고기의 품질이 좋습니다. 사장님이 직접 고기 품질을 확인하는 것으로 알고 있어서 더욱 믿음이 갑니다. 사장님이 영어, 일본어 등에 능통하고 일하시는 분의 국적도 다양하여 외국인도 주문하기 수월합니다. 사장님에게 추천 와인, 위스키를 물어보면 적극적으로 설명해 주십니다. 명동에서 고급스럽게 한 끼의 식사를 원하시면 이 곳을 추천합니다."
16,9163742,5,가족이랑 오랜만에 외식으로 고기를 먹자고 하여 검색을 해보다가 적당한 거리에 위치해있길래 먹으러 갔습니다. 고기도 맛있었고 사장님도 친절하셔서 행복한 시간이 됐던 것 같습니다. 다음에도 기회가 된다면 가족들과 같이 다시 방문하겠습니다.
17,9163742,5,고기가 너무 맛있고 적당히 잘 구워주셔서 정말 잘 먹었습니다~~ 사장님 아드님께서 셀렉션 하신 매장 와인도 너무 맛있었어요!! 또 방문할 예정입니다~~
18,9163742,5,차돌박이와 삼겹살을 먹었는데 고기와 반찬들도 모두 맛있었어요. 인테리어도 깔끔하고 친절해서 좋았어요. 젊은 남자 사장님이 영어와 일본어를 엄청 잘하세요.ㅋㅋ
19,9163742,5,가족들이랑 갔는데 최근 리뉴얼한 모양이더라구요. 맛도 서비스도 좋았습니다. 통갈비는 없어서 못먹어봤지만 나중에 가서 먹어보고 싶네요.
20,9163742,5,"여기에 놀라운 뜨거운 돌 비빔밥이 있었고, 해초와 함께 제공되었습니다. 내 옆 사람은 산낙지 (살아있는 문어)를 주문했다. 훌륭한 식사와 추천합니다."
21,9163742,5,친구와 남산 타워에서 놀다가 가까운 고기집이 있어서 갔어요. 직원이 추천해준 등심과 양념갈비를 먹었는데 맛있었습니다.
22,9163742,4,"우리 호텔은이 장소를 추천했다, 그들은 또한 우리를 태웠고 & 우리를 내려 줬던 차 서비스를한다. 그것은 작은 장소이었다. 그러나 그것은 편안했다. 우리 주인은 모든 것을 매우 유용했고 설명했다 - 우리는 우리가 가능한 한 많이 시험해 볼 수있을 수있게 큰 메뉴를 주문했다, 우리는 심지어 경험을 완료하는 쌀 와인을 가지고 있었다. 음식은 단지 lovely했다 - 매우 맛이 좋았다. 우리 주인은 우리에게 모든 딥과 야채와 함께 그것을 어떻게 작동하는지에 관해 가르쳤다. 매우 좋습니다 - 우리는 너무 비싸다는 것을 의미하는 너무 많은 것을 주문했습니다. 그러나 우리의 첫 경험을 위해 우리는 매우 기뻐했습니다."
23,33118839,4,숯불구이향 나고 너무 맛있었어요!! 기본 밑반찬들도 다 맛있었습니다^^
24,33118839,4,"명동 놀러갔다가 검색으로 알게 돼서 방문했는데, 위치도 좋고 매장 분위기도 편안해서 너무 좋았어요☺️ 숯불 향이 고기에 은은하게 배어 있어서 너무 좋았구 👍 고기도 신선해서 만족스러웠어요. 직원분들도 친절하셔서 기분 좋게 식사하고 왔고, 다음에 명동 가게 되면 또 재방문할 생각 있어요!"
25,33118839,4,"명동 돌아다니다가 고기 땡겨서 들어간 곳인데, 생각보다 훨씬 괜찮아서 기분 좋았어요. 양념갈비랑 삼겹살 먹었는데, 직원분이 직접 구워주셔서 편하게 먹기 좋았고 고기도 육즙 살아있으면서 숯불 향이 은은하게 배어 있어서 맛있더라구요. 특히 양념갈비는 너무 달지 않고 딱 적당해서 계속 손이 갔어요. 반찬도 깔끔하게 나오고 된장찌개까지 무난하게 잘 나와서 한 끼 든든하게 먹기 좋았습니다. 명동에서 고기집 찾으면 한 번쯤 가볼만한 곳이에요 👍"
26,33118839,5,친구가 외국에서 왔다가 한국 고기가 먹고 싶다갈래 명동 맛집을 찾아봤어요~~ 데려갔더니 한국음식 너무 맛있다고 하네요!! 또 방문할게요
27,33118839,5,뭐 먹을지 고민하다가 들어갔는데 잡내도 없고 맛있게 잘 구워지니 너무 괜찮았어요. 특히 얇은 고기보다 두꺼운 고기 좋아하는 폄인데 고기가 두툼해서 씹는 맛이 좋더라구요 ! 매장도 깔끔한 편이라 편하게 식사하기 좋았어요. 전체적으로 만족스러운 방문이었어요.
28,33118839,5,숯불구이 한우맛집이라고해서 궁금해서 다녀왔어요 후기도너무좋고 ㅎㅎ 가보니 맛도좋고 고기도 도돔하니 씹는맛 좋아요 사이드도 맛있구 매장도넓어 좋았어요
29,33118839,5,내부 분위기가 조명이 부드러워 아늑하고 조용한 분위기 에요 고기집이지만 환기가 잘되어서 인지 고기 연기나 냄새가 거의 나지 않았어요 숙성삼겹살이 도톰하게 나오고 고기질도 너무 좋아 식감도 겉은 바삭 속은 촉촉하게 구워주시고 육즙이 가득하여 고기가 더욱 맛있었어요
30,33118839,4,"숙성 돼지고기랑 1++ 소고기 둘 다 즐길 수 있어서 선택의 폭이 넓은 곳이에요! 고기 상태가 좋아서 숯불에 올리자마자 향이 확 올라오고, 씹을수록 맛이 살아있더라고요! 매장이 깔끔하고 세련된 분위기라 식사 자리로도 좋고, 단체로 와도 부담 없을 것 같았어요! 전체적으로 편안하게 식사하기 좋은 공간이라 중요한 자리나 모임에도 잘 어울리는 느낌이었습니다!"
31,33118839,5,고기질이 너무 좋네요. 육즙이 풍부해서 넘 좋앗어요. 기술자?들이 직접 구워주시니 타거나 하루걱정없이 너무 맛있게 먹엇습니다. 매장 내부도 깔끔해서 가족식사나 회사 회식도 다 가능하겟더라구요. 재방문 의사 200프로입니다
32,33118839,4,"숯불 향이 고기에 은은하게 배어서 풍미가 장난 아니더라고요. 고기 질이 워낙 좋아서 소금만 살짝 찍어도 맛있었고, 같이 나오는 파절이나 장아찌 같은 밑반찬들이 고기랑 환상 조합이었어요. 분위기도 깔끔하고 직원분들도 잘 챙겨주셔서 아주 만족스러웠습니다!"
33,33118839,4,윤슬숯불구이 명동점은 내부가 전통 한옥 느낌을 현대적으로 재해석해서 그런지 분위기가 너무 좋았어요 1++ 한우랑 숙성 돼지고기를 전용 참숯에 구워서 그런지 육즙과 숯불 향이 완전 조화로워요 삼겹살도 두툼하고 숙성이 잘 돼서 고소하고 부드럽더라고요!
34,33118839,5,"명동 한복판에서 맛있는 숯불구이를 즐길 수 있는 곳이에요. 고기가 두툼하고 숯불향이 잘 배어 있어 한 입 먹을 때마다 풍미가 살아나요. 직원분들이 고기를 직접 구워주셔서 편하게 식사할 수 있었고, 반찬도 깔끔하게 나와서 고기와 잘 어울렸어요. 매장도 깔끔하고 분위기가 좋아 친구, 연인, 가족 누구와 와도 부담 없이 즐길 수 있어요. 가격대는 살짝 있는 편이지만, 그만큼 만족도도 높아서 특별한 날 방문하기 좋은 곳입니다."
35,33118839,4,"명동 선샤인 숯불갈비 다녀왔는데, 고기가 부드럽고 양념 맛이 깊어요. 숯불 향이 은은하게 배어 풍미가 좋고, 반찬도 다양하며 직원 서비스도 친절해 만족스러운 식사였습니다."
36,33118839,5,윤슬... 내가 가본 고깃집 중에 최고였어요...
37,33118839,4,고기가 너무 부드럽고 육즙이 넘칩니다. 식당 직원 분들도 다 친절하시고 식당 내부도 깨끗해서 다음에 또 방문할 거 같습니다!
38,33118839,5,숯불향이 너무좋네요~고기가 너무맛있어요
39,33118839,5,고기 질이 넘 좋고 맛있었어요! 남자친구 데려갔는데 너무 맛있게 잘 먹고 양도 많아서 배부르게 먹고왔습니다 고기 육즙 미쳤고 잡내에 예민한데 1도 못느꼈어요 담에 또 갈게용!
40,33118839,5,"생일 기념으로 갔다 왔습니다. 분위기도 좋고, 음식도 맛있었습니다. 앞으로 무조건 방문 할예정입니다. 음식 분위기 맛집이라 추천합니당~~~"
41,33118839,5,와 진짜 여기 고기 육즙 미쳐분다요??
42,33118839,5,가족과 함께 방문한 고깃집 평범한 고길집이겠거니 생각하고 별 기대없이 들어갔는데 고기도 구워주시고 또 고기 질이 너무 좋더라구요🙂 다섯살 딸래미랑 같이 방문했는데 딸래미가 너무 잘 먹어서 만족했어용
43,33118839,5,매장도 엄청 깔끔하고 메뉴의 종류도 다양해서 선택이 폭의 넓어 좋았습니다! 당연히 주 메뉴인 고기 질도 너무 좋아 만족스러웠어요!
44,33118839,5,숯불향 가득한 고기라 육즙도 촉촉하고 고기 기대이상으로 맛있어요~~~ 반찬도 정갈하고 직원도 친절해서 전반적으로 만족스러운 식사였어요~ 또 가고 싶에요^^
45,33118839,5,처음가봤는데 고기질이 매우 좋아요 ㅎㅎ 직원분들이 친절하게 구워주셔서 맛있게 먹을 수 있었고 고기 퀄리티가 좋아서 그런지 엄청 부드러웠어요 기본 반찬들도 맛있고 자주 올 것 같아요
46,33118839,5,"진짜 고기 좋아하는 사람들에겐 천국이에요🔥 고기 질도 좋고 숯불향이 제대로 배어 있어서 한 입 먹자마자 “와...” 소리 나옴ㅎㅎ 특히 생양념갈비는 부드럽고 달달한 맛에 완전 취향저격🐷 직원분들도 엄청 친절해서 고기 굽는 내내 기분 좋았고, 매장도 넓고 깔끔해서 친구들이랑 수다 떨면서 먹기 딱이에요. 관광객도 많았는데 서비스 빠르고 분위기 좋았어요! 명동 오면 또 올 거예요👍 진짜 고기 생각날 때마다 선샤인 먼저 떠오를 듯😉"
47,33118839,5,"신선한 재료와 정갈한 플레이팅이 인상 깊었습니다. 고기의 질도 뛰어나고, 직원분들도 친절해서 기분 좋게 식사할 수 있었어요. 명동에서 고급스러운 한 끼 원하신다면 강력 추천드립니다!"
48,33118839,5,고기는 먹고 싶고 날씨는 덥고 ㅠㅠ 하다가 근처에 있어서 바로 방문하였는데 이 날씨에 쾌적하게 고기를 먹을 수 있음에 너무 좋았고 맛도 너무 맛있어서 행복하게 식사하고 왔습니다 ㅎㅎ
49,33118839,5,"기본적으로 매장도 청결한게 눈에 띄고, 직원분들도 친절하셨어요! 음식을 음미하면서 먹은게 거의 없는데 음미하면서 먹게 되는 곳이에요! 연인끼리 와서 데이트해도 좋을 것 같아요. 분위기도 좋고 자주 방문하고 싶은 곳이에요~!"
50,33118839,5,오랜만에 숯불 고기가 먹고싶어서 방문했어요! 역시나 숯불 향은 기가 막히고 항정살은 말해뭐해! 였습니다 ㅎㅎ 제가 항정살을 제일 좋아해요 ㅎㅎ 남자친구는 삼겹살파여서 두 가지 메뉴 잘 먹었습니다 ㅎㅎ
51,33118839,5,남자친구와 같이 갔는데 너무 맛있게 잘 먹고 왔어요~ 다음에는 모임장소로 추천해야겠습니다 ㅎㅎ 아마 모든 사람들 입맛에 다 맛을 것 같아요!
52,33118839,5,비주얼과 맛은 물론 가성비까지 갖춘 고기집이네요~~ 사장님과 직원분도 친절하셔서 기분좋은 식사를 했습니다 약속장소로도 좋고 넓은 테이블 단체모임 장소로도 적합합니다~!
53,14803574,5,"플레이버즈는 맛도 맛이지만, 이곳의 맛을 백배 더 즐길수 있게 해주시는 뷔설남 임형철 지배인님이 계셔서 더더욱 품격있게 즐길수 있는것 같아요! 스페셜한 티를 매번 다르게 즐기는것도 제맛!"
54,14803574,5,스페셜한 호텔 뷔페를 찾고 있다면 플레이버즈로!
55,14803574,5,아내와 플레이버즈를 첫 방문하였습니다. 다른 호텔 부페보다 테이블 간격도 넓고 테이블도 커서 프라이빗한 분위기에서 식사할 수 있었습니다. 첫 식사를 가지고 오니 임형철 지배인님께서 밝은 미소로 인사 주시면서 와인을 따라 주셨습니다. 오늘은 자연송이와 랍스터의 질이 좋다며 꼭 먹어 보라고도 해주셨구요. 대게와 랍스터를 쉽게 발라내는 방법에 대해서도 친절히 알려주셨습니다. 덕분에 40 평생 대게 다리 까는 법을 처음으로 알았습니다. 테이블의 서빙을 담당해 주신 조대연 서버님 또한 매우 친절하셨습니다. 너무 불편하지도 무관심하지도 않은 선에서 빈 접시를 정리해 주셔서 마음 편히 식사할 수 있었습니다. 디저트와 아메리카노까지 추천해 주셔서 처음부터 끝까지 덕분에 정말 행복한 식사 시간을 보낼 수 있었습니다. 감사합니다.
56,14803574,5,기념일을 맞이하여 방문했는데 소문대로 맛있었어요~~ 그중 최고는 랍스터 ㅎㅎ 디저트에 커피까지 맛있더라구요 ㅎㅎ 그리고 임형철 지배인님이 너무 친절하셔서 좋았습니다 대게하트이벤트와 장미케이크이벤트는 너무 재밌었습니다!ㅎㅎ 또 방문할게요~
57,14803574,5,지배인님들이 너무 친절하시고 즐거운 식사가 되었습니다 임형철 지배인님 엄태영 지배인님 감사합니다 다음에 또 올게요
58,14803574,5,친절함은 기본 서비스가 너무 좋은곳이였습니다!!
59,14803574,5,대게 맛있게 먹는 꿀팁과 쉽게 까는 방법을 알려주셔서 덕분에 너무 맛있게 먹었습니다🥰 제가 트러플을 정말 안 먹거든요? 근데 처음으로 트러플이 맛있었어요 평생 생각날 것 같은 조합이였어요!! 임형철 지배인님 기억 꼭 할게용❤️❤️ 다음에도 올때 뵈었으면 좋겠어요!!!
60,14803574,5,찐짜 맛있는 플레이버즈와 플레이버즈의 꽃 임형철 지배인님
61,14803574,5,플레이버즈에서의 가족 생일 축하 자리에 임형철 지배인님께서 씨푸드 음식을 손질해서 먹기 좋게해주시고 대게 다리로 하트 이벤트와 디저트 케이크에 생일초가지 너무너무 감사하고 감동이었습니다 새심한 챙김과 배려에 친정어머니께서 너무 좋아하셨고 가족들 모두 식사 내내 즐겁고 행복한 시간을 보낸거 같아서 다시한번 감사인사 드립니다 다음 가족 모임도 이자리에서 뵐길 소망합니다 감사합니다^^
62,14803574,5,음식 역시 국내호텔뷔페 1등 답네요. 임형철 지배인님이 너무 친절하시고 꿀팁 많아 알려주셔서 유튜브에서 본거 보다 더 맛잇게 즐겼습니다.
63,14803574,5,임형철 지배인님과 김지은 서버님 덕분에 좋은시간 보냈어요!
64,14803574,5,생일기념일로 방문했어요 ㅎㅎㅎ 임형철 지배인님 덕에 너무나 행복한 생일저녁 보내고갑니다 ㅎㅎㅎ 저희는 플레이버즈 오늘로 2번째방문인데요! 사실 첫번째 방문때도 너무 기분좋게해주셔서 감사했었어요 !! 다음기념일때 또 방문하겠습니다 잘먹고갑니다~~!!!!
65,14803574,5,"오늘 여자친구랑 다녀왔습니다. 임형철 지배인님과 김지은, 함정현 서버분들께서 너무 친절하게 챙겨주셔서 더 뜻깊은 식사 시간을 보냈습니다. 다음에 또 한번 찾아오고 싶습니다 🫰🏼 사진도 많이찍어주셔서 너무 좋았습니다"
66,14803574,5,임형철 지배인님을 만나기 쉽지 않다고 합니다!
67,14803574,5,유일무이 친절한 뷔설남 지배인님이 계신 곳
68,14803574,5,와이프와 행복한 저녁을 먹기위해서 JW메리어트 호텔을 방문했습니다. 플레이버즈는 오늘 최고의 선택이었습니다 : )
69,14803574,5,붸페를 즐기는 방법을 알려주신 임형철 지배인님!
70,14803574,5,"플레이버즈 방문 후기를 남깁니다. 제 생일을 기념해 방문한 플레이버즈는 기대 이상으로 모든 면에서 만족스러운 최고의 호텔 뷔페였습니다. 서울의 수많은 뷔페를 다녀봤지만, 음식의 퀄리티와 서비스, 분위기까지 모두 완벽하게 갖춘 곳이라는 생각이 들었습니다. 왜 많은 분들이 국내 최고 수준의 호텔 뷔페로 꼽는지 직접 경험해 보니 바로 이해가 되었습니다. 무엇보다 가장 인상 깊었던 것은 직원분들의 세심하고 품격 있는 서비스였습니다. 특히 임혈철 지배인님께 진심으로 감사드립니다. 대게를 먹기 좋게 하나하나 정성스럽게 손질해 주셔서 너무 편하게 즐길 수 있었고, 어떤 음식이 특히 맛있는지 친절하게 추천해 주셔서(랍스터, 대게, 디저트) 플레이버즈의 진가를 제대로 느낄 수 있었습니다. 바쁜 시간에도 고객 한 사람 한 사람을 세심하게 챙겨주시는 모습에서 진정한 특급호텔 서비스가 무엇인지 느낄 수 있었습니다!! 넘 재밌으셔서 오랜만에 친구들과 함께한 자리였는데 꺄르르거리며 신나게 놀다왔어요~ 음식은 어느 하나 빠짐없이 정갈하고 수준이 매우 높았습니다. 특히 la갈비 넘 맛있고 부드러웠어요! 갓구운 갈비는 최고였습니다!! 질기지 않고 입안에서 부드럽게 풀어지는 식감 덕분에 여러 번 가져다 먹게 되었습니다. 해산물 코너의 신선도는 물론이고, 특히 랍스터가 정말 인상적이었습니다. 최근에 방문했던 바이킹스워프와 비교해도 플레이버즈의 랍스터가 훨씬 더 부드럽고 촉촉했으며, 식감과 풍미 모두 한층 뛰어났습니다. 디저트 코너 역시 플레이버즈의 큰 매력이었습니다. 종류가 매우 다양할 뿐 아니라 하나하나 완성도가 높아 마지막까지 행복하게 식사를 마무리할 수 있었습니다. 특히 젤라또의 바닐라 맛은 꼭 드셔보시길 추천드립니다. 실제 바닐라빈이 듬뿍 들어 있어 향이 깊고 진했으며, 인위적이지 않은 고급스러운 풍미가 정말 인상적이었습니다. 호텔 디저트답게 섬세하고 품격 있는 맛이었습니다. 오후에 방문해서 카페인은 좀 꺼려지게되었는데 디카페인도 다 준비되어있어서 에스프레소에 바닐라아이스크림 퐁당 해서 먹었어요! 와인과 함께 곁들일 수 있는 치즈와 과일도 매우 훌륭했습니다. 치즈의 구성과 숙성 정도가 좋았고, 과일 역시 신선하고 달콤해 와인과의 조화가 완벽했습니다. 피자코너에 있는 꿀 뿌려서 먹었습니다(꿀팁🩷) 식사부터 디저트, 와인까지 모든 구성이 자연스럽게 이어져 마치 고급 파인다이닝 코스를 즐기는 듯한 기분이 들었습니다. 레스토랑 분위기 또한 고급스럽고 편안했습니다. 넓고 쾌적한 공간, 세련된 인테리어, 그리고 차분한 분위기 덕분에 가족 모임이나 기념일, 특별한 날에 방문하기에 더없이 좋은 장소였습니다. 오랜만에 만나는 친구들인데 주위가 너무 소란스러우면 대화하기도 힘들고 정신없잖아요. 옆테이블의 소리가 전혀들리지않을정도로 테이블간 간격이 넓었습니다~~ 총평하자면 플레이버즈는 음식의 맛, 재료의 신선도, 디저트의 완성도, 서비스, 분위기까지 어느 하나 부족함이 없는 최고의 호텔 뷔페였습니다. 특히 임혈철 지배인님의 세심하고 따뜻한 서비스 덕분에 식사가 더욱 특별하고 기억에 남는 시간이 되었습니다. 단순히 맛있는 식사를 넘어 고객에게 감동을 선사하는 곳이라는 생각이 들었습니다. 앞으로 특별한 날마다 다시 찾고 싶은 곳이며, 주변 사람들에게 자신 있게 추천할 수 있는 최고의 호텔 뷔페입니다. 정말 만족스러운 경험이었고, 덕분에 행복한 추억을 만들 수 있었습니다. 감사합니다. 담에 또 방문드릴게요!! 지배인님서비스에 감동해서 싸인도 받았습니다 ㅋㅋ"
71,14803574,5,"서울 호텔뷔페 중 최고입니다🥹 킹크랩, 대게, LA갈비, 파스타, 츄로스 다 너무맛있어서 배 터지게 먹었어요 ㅎㅎ 임형철 지배인님(aka.대까남)이 직접 대게 까주시는 법도 알려주시고 생일이라구 하니 케이크에 촛불도 주시고 서비스도 주시거 최고 친절하세요ㅠㅠ 조대연 김지은 강세현 바리스타 분들도 넘넘넘뮤 감사합니다:> 덕분에 행복한 생일이었어요🫶🏻 기념일에 또 방문하고 싶은 곳입니다!!"
72,14803574,5,분위기 맛 서비스 부족함없는 플레이버즈
73,14803574,5,JW메리어트 서울강남에서 결혼 후 1주년을 맞이하여 플레이버즈에 방문했습니다. 최고의 서비스와 맛있는 음식으로 저희 부부의 결혼 1주년 저녁을 행복하게 해주었습니다. 특히 저희를 도와주신 임형철 지배인님과 테이블을 담당해주신 함정현님께 감사하다는 말씀을 이 자리를 빌어 다시한번 전달 드리고 싶습니다. 임형철 지배인님의 스페셜 레시피도 너무 맛있었습니다 :) 감사합니다. Thank you JW Marriott~!
74,14803574,5,임현철 지배인님 너무 친절하게 응대해주셔서 좋은시간 되었습니다^^
75,14803574,5,회사 회식으로 다녀왔어요 저 포항 출신이라 대게 많이 먹어봤는데 살이 꽉 차 너무 맛있었어요! 대까남!! ^^ 임형철 지배인님이 계속 필요한게 있는지 살펴봐주시고 대게 까는 방법도 가르쳐주시고 한바닥 까주시고 리액션 좋다고 와인도 주시고 넘 즐거웠습니다!! 감사합니다~~
76,14803574,5,"대게 한 마리가 감동으로 바뀐 순간 — 플레이버즈 뷔페 매리어트 호텔 내 플레이버즈 뷔페를 방문했습니다. 뷔페 음식 퀄리티 자체도 훌륭했지만, 이번 방문에서 가장 기억에 남은 건 단연 임형철 지배인님의 세심한 서비스였습니다. 대게 앞에서 어쩔 줄 몰라 하고 있었는데, 지배인님께서 직접 다가오셔서 능숙하게 게살을 발라 주셨습니다. 호텔 뷔페에서 이런 수준의 개인적인 배려를 받을 거라고는 전혀 예상하지 못했기에 더욱 감동이었습니다. 음식을 먹는 내내 마음이 따뜻했고, 단순한 식사가 아닌 특별한 경험으로 남았습니다. 팁을 드리자면, 대게가 나오는 시간대를 미리 확인하고 방문하시면 더욱 알차게 즐기실 수 있을 것 같습니다. 직원분들이 전반적으로 친절하시니 도움이 필요하시면 편하게 말씀드려도 좋을 것 같아요. 소중한 사람과 함께 특별한 식사를 원하신다면 자신 있게 추천드립니다. 다시 방문하고 싶은 곳으로 기억에 남았습니다"
77,14803574,5,"뷔페를 여러 번 다녀봤지만, 이번처럼 감동적인 서비스는 처음이었습니다. 지배인님께서 테이블로 오셔서 단순히 식사만 하는 것을 넘어, 어떤 순서로 어떻게 조합해서 먹어야 가장 맛있는지 상세하고 전문적으로 설명해 주셨습니다. 특히 먹기 번거로울 수 있는 대게를 누구나 쉽게 까는 방법까지 오랜 시간 동안 직접 친절하게 알려주셔서, 평소보다 훨씬 편하고 맛있게 즐길 수 있었습니다. 바쁘신 와중에도 손님 테이블 하나하나에 시간과 정성을 쏟으시며 배려해 주시는 모습에 깊은 인상을 받았습니다. 지배인님의 세심하신 응대 덕분에 평범한 뷔페 식사가 아니라 최고의 대접을 받는 경험이 되었습니다. 정말 기분 좋게 잘 먹고 갑니다. 진심으로 감사드립니다!"
78,14803574,5,"결론부터 말씀드리자면 최고의 경험을 하고 왔습니다. 결혼기념일이어서 플레이 버즈를 다녀왔는데요, 임형철 지배인님 덕에 최고의 경험을 하고 왔습니다. 모든 응대에 웃으며 대해주셨고, 인생사진도 찍어주시고, 특히 대게 해체쇼는 지배인님의 시그니쳐로 정말 인상깊었어요. 음식도 무척 맛있었는데 음식맛보다 더 기억에 남을 서비스 받고 잊지 못할 결혼 기념일이 된거 같아요. 정말정말 진심으로 최고의 서비스 제공해주셔 정말 감사합니다. 다음에 또 방문하게 되면 아마 지배인님 뵈러일거 같아요. ^^"
79,14803574,5,생일 기념으로 남편이랑 다녀왔어요! 특별한 날을 더욱 특별하게 만들어 주신 임형철지배인님께 감사드립니다:) 덕분에 정말 좋은 시간 보내고 왔어요!
80,14803574,5,"어린이날 왔는데 디저트 메뉴도 종류가 엄청 다양하고 해산물이랑 육류 코너 너무 맛있게 먹었어요 대게 친절하게 까주시고 다양한 팁 알려주시는 임형철 지배인님, 섬세하게 서비스 해주시던 김지은 직원님, 식사 동안 그리고 마지막에는 테이크아웃까지 해주시던 김찬영 바리스타님~~ 덕분에 맛있게 잘 먹고갑니다"
81,14803574,5,임형철지배인님께서 너무너무 편하게 식사할 수 있게 도와주시고 김민경.양종길 직원분들 인형탈쓰시고 너무너무 고생많으세요ㅠㅜ 진심으로 한번 온 사람은 있을 수 없는 고급짐과 맛과 분위기.. 너무너무 행복한 추억 가지고 갑니다!!
82,14803574,5,임형철 지배인님 덕분에 꿀팁도 많이 얻고 즐겁고 맛있게 식사했습니다. 함정현님 홍윤재님도 친절하게 응대해주셔서 감사했습니다!
83,26822594,5,고기질이 좋고 정말 맛있게 먹고왔어요~ 메뉴가 다양해서 고기 종류 여러가지 먹어볼수 있어서 좋았구요 구워주셔서 먹기가 더 편안했어요 가게가 쾌적해서 가족들과 오기도 좋을거같아요!
84,26822594,5,숯불 향 가득한 고기 질이 정말 최고예요!
85,26822594,3,BBQ full service available.
