id,restaurant_id,menu_order,menu_name,price_text,price_value,is_main
95,14803417,2,모둠 스시(10ps),"150,000원",150000,true
96,14803417,3,타마유라 특선 솥밥(2인),"120,000원",120000,true
97,14803417,4,해산물 모둠 나베,"100,000원",100000,true
98,14803417,5,모둠 텐푸라,"70,000원",70000,true
99,9018255,1,수제마늘곱창 (한정판매),"28,000원",28000,true
100,9018255,2,막창구이,"25,000원",25000,true
101,9018255,3,모듬구이,"25,000원",25000,true
102,9018255,4,염통구이,"18,000원",18000,true
103,9018255,5,한우 곱창,"26,000원",26000,true
104,9018255,6,한우 대창,"26,000원",26000,true
105,9018255,7,특양구이,"27,000원",27000,true
106,9018255,8,뚝배기 곱창전골,"16,000원",16000,true
107,9018255,9,불닭볶음면,"5,000원",5000,true
108,9018255,10,양밥,"12,000원",12000,true
109,9018255,11,쫄면,"7,000원",7000,true
110,9018255,12,김치말이국수,"6,000원",6000,true
111,9018255,13,날치알주먹밥,"5,000원",5000,true
112,9018255,14,얼큰이라면,"4,000원",4000,true
113,9018255,15,철판볶음밥,"4,000원",4000,true
114,9018255,16,떡 or 감자사리,"2,000원",2000,false
115,9018255,17,공깃밥,"1,000원",1000,true
116,9018255,18,오이소주,"4,000원",4000,false
117,9018255,19,소주,"5,000원",5000,false
118,9018255,20,맥주,"6,000원",6000,false
119,9018255,21,무알콜맥주,"6,000원",6000,false
120,9018255,22,대선/한라산,"6,000원",6000,true
121,9018255,23,매화수/청하,"6,000원",6000,true
122,9018255,24,복분자,"15,000원",15000,true
123,9018255,25,일품진로 오크 25,"30,000원",30000,true
124,9018255,26,화요 25,"30,000원",30000,true
125,9018255,27,음료수,"2,000원",2000,false
126,9018255,28,토닉워터,"2,000원",2000,true
127,9018255,29,레몬웨지,"2,000원",2000,true
128,1371740,1,북어해장국,"11,000원",11000,true
129,2327459,1,Tod Man Goong(2pc),"9,900원",9900,true
130,2327459,2,Som Tam,"11,000원",11000,true
131,2327459,3,Pad Kaprow Gai,"24,200원",24200,true
132,2327459,4,Massaman Curry Gai,"24,200원",24200,true
133,2327459,5,Pad Pak Bung Faidang (Morning Glory),"16,500원",16500,true
134,2327459,6,Pad Kaprow Muu,"24,200원",24200,true
135,2327459,7,Kana Muu Tod,"26,400원",26400,true
136,2327459,8,Pad Pong Garee,"29,700원",29700,true
137,2327459,9,Pla Nuang Manow,"38,500원",38500,true
138,2327459,10,Pla Tod Yam,"38,500원",38500,true
139,9105334,1,단풍 불고기 세트,"15,900원",15900,true
140,9105334,2,소 불고기 전골,"13,900원",13900,true
141,9105334,3,소 불고기 세트,"13,900원",13900,true
142,9105334,4,오삼 불고기,"14,900원",14900,true
143,9105334,5,왕 갈비탕,"14,900원",14900,true
144,6497852,1,뷔페,변동가격,,true
145,25353516,1,보광정 세트 (4인 세트),"93,000원",93000,true
146,25353516,2,순창비빔칼국수,"8,000원",8000,true
147,25353516,3,이태원 세트 (2인 세트),"55,000원",55000,true
148,25353516,4,좋은 삼겹살 (160g),"19,000원",19000,true
149,25353516,5,특급 목살 (160g),"18,000원",18000,true
150,25353516,6,숯불철판볶음밥(2~3인분),"11,000원",11000,true
151,25353516,7,갓김치말이국수,"8,000원",8000,true
152,25353516,8,보광정 찌개,"8,000원",8000,true
153,25353516,9,들기름 계란찜,"8,000원",8000,true
154,25353516,10,보광정 하이볼,"8,000원",8000,true
155,25353516,11,음료수,"2,000원",2000,false
156,25353516,12,대접밥,"1,000원",1000,true
157,25353516,13,한우 차돌박이 (130g),"38,000원",38000,true
158,25353516,14,산야초 숙성 돼지목심본갈비 (250g),"26,000원",26000,true
159,33106296,1,시금치 크림 치즈 퀘사디아,"23,000원",23000,true
160,33106296,2,난자완스 어향가지 튀김,"27,000원",27000,true
161,33106296,3,알파스톨 치킨타코,"13,000원",13000,true
162,33106296,4,마늘 가리비찜,"19,000원",19000,true
163,33106296,5,오이무침,"8,000원",8000,true
164,33106296,6,평일런치1인세트,"29,000원",29000,true
165,33106296,7,주말런치2인세트,"69,000원",69000,true
166,33106296,8,하루종일2인세트,"75,000원",75000,true
167,33106296,9,시그니처패밀리4인세트,"165,000원",165000,true
168,7788204,1,양푼비빔밥,"9,000원",9000,true
169,7788204,2,돌솥비빔밥,"10,000원",10000,true
170,7788204,3,뚝배기불고기,"20,000원",20000,true
171,7788204,4,해장라면,"8,000원",8000,true
172,7788204,5,된장찌개,"9,000원",9000,true
173,1978666,1,더블 세트 (1인),"20,500원",20500,true
174,1978666,2,부리또 세트 (1인),"24,500원",24500,true
175,1978666,3,케사디아 세트 (1인),"22,500원",22500,true
176,1978666,4,버거 세트 (1인),"25,500원",25500,true
177,1978666,5,채식 세트 (1인),"22,500원",22500,true
178,1978666,6,나초 세트 (1인),"24,500원",24500,true
179,17423735,1,계절과일 와 치즈 플래터,"28,000원",28000,true
180,17423735,2,동파육과 갓 김치,"25,000원",25000,true
181,17423735,3,각종 보양식,"25,000원",25000,true
182,17423735,4,트러플 프렌치 프라이 와 칩스,"15,000원",15000,true
183,7132369,1,치즈퐁듀 야채닭갈비(1인분),"16,000원",16000,true
184,7132369,2,야채닭갈비(1인분),"14,000원",14000,true
185,4171321,1,브루클린 웍스,"12,500원",12500,true
186,4171321,2,치즈 스커트,"12,800원",12800,true
187,4171321,3,판타스틱 4,"15,600원",15600,true
188,4171321,4,프렌치프라이즈,"8,800원",8800,true
189,4171321,5,칠리치즈프라이즈,"14,700원",14700,true
190,4171321,6,치즈프라이즈,"10,500원",10500,true
191,4171321,7,코울슬로와콘샐러드,"7,800원",7800,true
192,4171321,8,바닐라클래식,"7,800원",7800,true
193,4171321,9,코울슬로,"7,500원",7500,true
194,4171321,10,더 치즈버거,"9,800원",9800,true
195,4171321,11,크.림.,"12,200원",12200,true
196,4171321,12,죠지크럼,"12,200원",12200,true
197,4171321,13,뉴 멕시코,"12,000원",12000,true
198,4171321,14,리얼 맥코이,"12,000원",12000,true
199,4171321,15,냅킨 플리즈,"13,200원",13200,true
200,4171321,16,버르게리타,"13,700원",13700,true
201,4171321,17,램버거,"14,300원",14300,true
202,4171321,18,필리 치즈스테이크,"14,200원",14200,true
203,4171321,19,캔음료,"3,500원",3500,false
204,8988285,1,약선 꽃게 간장게장 정식,"37,000원",37000,true
205,8988285,2,장어구이 정식,"37,000원",37000,true
206,8988285,3,약선 보리굴비 정식,"25,000원",25000,true
207,8988285,4,약선 불고기 정식,"25,000원",25000,true
208,8988285,5,꼬막무침+들기름막국수,"23,000원",23000,true
209,8988285,6,한가람 연잎밥 정식,"22,000원",22000,true
210,8988285,7,한가람 2024 No.1,"50,000원",50000,true
211,8988285,8,한가람 2024 No.2-1,"35,000원",35000,true
212,8988285,9,한가람 2024 No.3,"25,000원",25000,true
213,8988285,10,"약선 전복,사태장 정식","34,000원",34000,true
214,8988285,11,JEJU 옥동구이 정식,"25,000원",25000,true
215,8988285,12,LA 갈비구이 정식,"35,000원",35000,true
216,8988285,13,도미뱃살구이 정식,"22,000원",22000,true
217,10257443,1,소갈비수삼구이,"110,000원",110000,true
218,10257443,2,소갈비찜,"110,000원",110000,true
219,10257443,3,너비아니구이,"100,000원",100000,true
220,10257443,4,전복찜,"110,000원",110000,true
221,10257443,5,은대구된장구이,"100,000원",100000,true
222,10257443,6,대하잣즙냉채,"60,000원",60000,true
223,10257443,7,해물신선로,"120,000원",120000,true
224,10257443,8,궁중신선로,"110,000원",110000,true
225,10257443,9,비건코스 (1인),"160,000원",160000,true
226,10257443,10,식이제한코스 (1인),"170,000원",170000,true
227,10257443,11,구절판,"70,000원",70000,true
228,10257443,12,별미산적,"50,000원",50000,true
229,10257443,13,별미만두,"40,000원",40000,true
230,10257443,14,전유화,"40,000원",40000,true
231,10257443,15,잡채,"40,000원",40000,true
232,10257443,16,계절죽과 침채,"40,000원",40000,true
233,10257443,17,홍시죽순채,"40,000원",40000,true
234,24637953,1,아메리카노,"15,000원",15000,true
235,24637953,2,카페라떼,"16,000원",16000,true
236,24637953,3,에스프레소,"15,000원",15000,true
237,24637953,4,에스프레소 티라미수,"16,000원",16000,true
238,24637953,5,에피큐어 아인슈페너,"19,000원",19000,true
239,24637953,6,에피큐어 크림 라떼,"19,000원",19000,true
240,24637953,7,초콜릿라떼,"16,000원",16000,true
241,24637953,8,젤라또 아포가토,"19,000원",19000,true
242,24637953,9,임페리얼 밀크티,"19,000원",19000,true
243,24637953,10,얼그레이,"16,000원",16000,true
244,24637953,11,실론,"16,000원",16000,true
245,24637953,12,프렌치 어니언 수프,"22,000원",22000,true
246,24637953,13,"미니 로메인 치킨 샐러드, 수비드 치킨","28,000원",28000,true
247,24637953,14,멜론 부라타 치즈 샐러드,"32,000원",32000,true
248,24637953,15,프로마주 치즈케이크와 베리 콤포트,"23,000원",23000,true
249,24637953,16,계절 과일 플래터,"25,000원",25000,true
250,24637953,17,"주꾸미 스파게티 파스타, 조개 소스","32,000원",32000,true
251,24637953,18,프렌치 토스트,"26,000원",26000,true
252,24637953,19,"전복리소토, 허브크러스트","40,000원",40000,true
253,24637953,20,"팬에 구운 관자, 샤프란 리소토","38,000원",38000,true
254,1933588,1,한돈 양념구이 (230g),"24,000원",24000,true
255,1933588,2,한우 갈비살 (140g),"43,000원",43000,true
256,1933588,3,숯불삼겹살 (150g),"19,000원",19000,true
257,1933588,4,한우 등심 (140g),"45,000원",45000,true
258,1933588,5,한우 안심 (140g),"56,000원",56000,true
259,1933588,6,한우 육회 (150g),"32,000원",32000,true
260,1933588,7,양념 소왕갈비 (250g),"44,000원",44000,true
261,1933588,8,눈꽃 살치살 (140g),"62,000원",62000,true
262,1933588,9,한우한마리 (140g),"49,000원",49000,true
263,1933588,10,한우한마리 (280g),"96,000원",96000,true
264,1933588,11,돼지한마리,"43,000원",43000,true
265,1933588,12,한우 치마살 (140g),"52,000원",52000,true
266,1933588,13,우설 (120g),"34,000원",34000,true
267,1933588,14,양념 LA 갈비 (250g),"33,000원",33000,true
268,1933588,15,한우꽃등심 (140g),"47,000원",47000,true
269,1933588,16,한우양념갈비살 (160g),"43,000원",43000,true
270,7033774,1,"사모사 （Samosa, 2pcs）","6,000원",6000,true
271,7033774,2,탄두리 치킨 （Tandoori Chicken）,"12,000원",12000,true
272,7033774,3,치킨 마카니 （Chicken Makhani／Butter Chicken）,"14,000원",14000,true
273,7033774,4,갈릭 난 （Garlic Naan）,"3,900원",3900,true
274,7033774,5,Set A （1인분）,"21,000원",21000,true
275,7033774,6,Set B （2인분）,"32,000원",32000,true
276,7033774,7,Set C （3인분）,"44,000원",44000,true
277,7033774,8,Set D （4인분）,"58,000원",58000,true
278,7033774,9,베지터블 파코라 （Vegetable Pakaura）,"8,000원",8000,true
279,7033774,10,프로운 파코라 （Prawn Pakaura）,"9,000원",9000,true
280,7033774,11,치킨 칠리 （Chicken Chilly） （매운맛★★）,"15,500원",15500,true
281,7033774,12,마살라 파파드 （Masala Papad）,"6,000원",6000,true
282,7033774,13,파파덤 （Papadum）,"2,400원",2400,true
283,7033774,14,프라운 칠리 （Prawn Chilly） （매운맛★★）,"15,500원",15500,true
284,7033774,15,그린 샐러드 （Green Salad）,"12,000원",12000,true
285,7033774,16,파니르 치즈 샐러드 （Paneer Cheese Salad）,"12,500원",12500,true
286,7033774,17,탄두리치킨 샐러드 （Tandoori Chicken Salad）,"12,500원",12500,true
287,7033774,18,병아리 콩 샐러드 （Chick Peas Salad）,"12,000원",12000,true
288,7033774,19,머슈룸 스프 （Mushroom Soup）,"5,000원",5000,true
289,7033774,20,토마토 스프 （Tomato Soup）,"5,000원",5000,true
290,7033774,21,치킨 머쉬룸 스프 （Chicken Mushroom Soup）,"5,500원",5500,true
291,7033774,22,콩 스프 （Dal Soup）,"5,000원",5000,true
292,7033774,23,콘 크림 스프 （Corn Cream Soup）,"5,000원",5000,true
293,7033774,24,하프 &하프 치킨 티카 （Half & Half Chicken Tikka）,"13,000원",13000,true
294,7033774,25,치킨 티카 （Chicken Tikka）,"12,000원",12000,true
295,7033774,26,치킨 말라이 티카 （Chicken Malai Tikka）,"13,000원",13000,true
296,7033774,27,램 시크 케밥 （Lamb Seek Kebab）,"18,000원",18000,true
297,7033774,28,탄두리 믹스 그릴 （Tandoori Mix Grill）,"42,000원",42000,true
298,7033774,29,킹 프라운 탄두리 （King Prawn Tandoori）,"28,000원",28000,true
299,7033774,30,달 마크니 （Dal Makhani）,"15,000원",15000,true
300,26848644,1,한우 짝갈비 모둠,"45,000원",45000,true
301,26848644,2,한우 티본,"35,000원",35000,true
302,26848644,3,한우 토시살,"51,000원",51000,true
303,26848644,4,한우안창살,"45,000원",45000,true
304,26848644,5,한우생갈비,"45,000원",45000,true
305,26848644,6,한우양념생갈비,"46,000원",46000,true
306,26848644,7,연탄양념소갈비,"35,000원",35000,true
307,26848644,8,한우 우설,"38,000원",38000,true
308,26848644,9,한우 육회,"28,000원",28000,true
309,26848644,10,스지 냉채 무침,"20,000원",20000,true
310,26848644,11,더덕 연탄 구이,"15,000원",15000,true
311,8953695,1,성인1인,변동가격,,true
312,8953695,2,아동1인(36개월-만12세),변동가격,,true
313,14969098,1,모둠구이(250g),"25,000원",25000,true
314,14969098,2,[한정판매] 수제마늘곱창(200g),"28,000원",28000,true
315,14969098,3,특양구이(150g),"27,000원",27000,true
316,14969098,4,한우곱창(250g),"26,000원",26000,true
317,14969098,5,한우대창(300g),"26,000원",26000,true
318,14969098,6,염통구이(150g),"18,000원",18000,true
319,14969098,7,막창구이(250g),"25,000원",25000,true
320,14969098,8,등골(100g),"19,000원",19000,true
321,10751158,1,마늘보쌈 (소),"32,000원",32000,true
322,10751158,2,낙지볶음 (소),"32,000원",32000,true
323,10751158,3,부추전,"15,000원",15000,true
324,10751158,4,마늘보쌈 (중),"46,000원",46000,true
325,10751158,5,뚝배기 김치찜(두부포함),"24,000원",24000,true
326,10751158,6,항아리밤막걸리(1.2L),"10,000원",10000,true
327,10751158,7,열무비빔국수,"8,000원",8000,true
328,10751158,8,평일보쌈정식(11시~14시),"13,000원",13000,true
329,10751158,9,2인 한상,"51,000원",51000,true
330,10751158,10,3인 한상,"78,000원",78000,true
331,10751158,11,4인 한상,"99,000원",99000,true
332,10751158,12,너무한상,"134,000원",134000,true
333,10751158,13,명란소스추가,"13,000원",13000,false
334,10751158,14,낙지볶음(중),"45,000원",45000,true
335,10751158,15,백골뱅이무침,"28,000원",28000,true
336,10751158,16,해장라면(후식),"6,000원",6000,true
337,10751158,17,계란탕,"8,000원",8000,true
338,10751158,18,명태회무침,"22,000원",22000,true
339,10751158,19,데친두부한모,"5,000원",5000,true
340,788278,1,아침,"80,000원",80000,true
341,788278,2,성인 저녁 (주중 & 주말),"190,000원",190000,true
342,788278,3,성인 점심 (주말),"190,000원",190000,true
343,788278,4,성인 점심 (주중),"165,000원",165000,true
344,10161356,1,성인 조식,"50,000원",50000,true
345,10161356,2,어린이 조식,"30,000원",30000,true
346,10161356,3,성인 평일 점심,"80,000원",80000,true
347,10161356,4,어린이 평일 점심,"45,000원",45000,true
348,10161356,5,성인 평일 저녁,"110,000원",110000,true
349,10161356,6,어린이 평일 저녁,"60,000원",60000,true
350,10161356,7,성인 주말 및 공휴일,"110,000원",110000,true
351,10161356,8,어린이 주말 및 공휴일,"60,000원",60000,true
352,1745654,1,만디,"25,000원",25000,true
353,1745654,2,페트라 스페셜 치킨,"25,000원",25000,true
354,1745654,3,파투셰,"12,000원",12000,true
355,1745654,4,홈무스,"11,000원",11000,true
356,1745654,5,올리브샐러드,"11,000원",11000,true
357,1745654,6,타볼리샐러드,"12,000원",12000,true
358,1745654,7,타히니샐러드,"14,000원",14000,true
359,1745654,8,피타,"2,000원",2000,true
360,1745654,9,만사프,"25,000원",25000,true
361,1745654,10,시스 케밥,"20,000원",20000,true
362,1745654,11,그린샐러드,"10,000원",10000,true
363,1745654,12,술탄(치킨),"23,000원",23000,true
364,1745654,13,비리아니(비건),"20,000원",20000,true
365,1745654,14,캅사(치킨),"22,000원",22000,true
366,1745654,15,위드쿠스쿠스(치킨),"22,000원",22000,true
367,1745654,16,야채와쿠스쿠스,"20,000원",20000,true
368,1745654,17,코프타,"23,000원",23000,true
369,1745654,18,임사칸치킨,"25,000원",25000,true
370,1745654,19,치킨케밥,"19,000원",19000,true
371,1745654,20,양갈비케밥,"40,000원",40000,true
372,6732749,1,미국산 블랙 앵거스 LA갈비구이 (300g),"30,000원",30000,true
373,6732749,2,수란&베이컨을 올린 묵은지 볶음밥,"13,000원",13000,true
374,6732749,3,잡채,,,true
375,6732749,4,동치미,,,true
376,6732749,5,해파리냉채,,,true
377,6732749,6,우렁강된장,,,true
378,6732749,7,비빔밥,,,true
379,6732749,8,수란톡!묵은지비빔면,,,true
380,6732749,9,7나물반상,,,true
381,6732749,10,고등어쌈장 쌈밥 정식,,,true
382,6732749,11,새우브로콜리볶음,,,true
383,6732749,12,국내산암퇘지제육볶음 (기본),,,true
384,6732749,13,국내산암퇘지제육볶음 (쌈추가),,,false
385,6732749,14,호주산LA갈비 (300g),,,true
386,6732749,15,탕수두부 (보통),"14,000원",14000,true
387,6732749,16,탕수두부 (작은거),"11,000원",11000,true
388,6732749,17,횡성산골더덕&새송이구이,"15,000원",15000,true
389,6732749,18,통영굴매콤무침,"13,000원",13000,true
390,6732749,19,통영굴미나리해장국,"13,000원",13000,true
391,6732749,20,국내산 등갈비제철배추찜,"25,000원",25000,true
392,14969059,1,먹거리X파일 착한 삼겹살,"19,000원",19000,true
393,14969059,2,무항생제 목살,"19,000원",19000,true
394,14969059,3,맛보기 육회,"18,000원",18000,true
395,14969059,4,듀록 오겹살[160g],"23,000원",23000,true
396,14969059,5,무항생제 항정살,"23,000원",23000,true
397,14969059,6,숙성특허 쫀득살,"17,000원",17000,true
398,14969059,7,1++한우 부채살,"26,000원",26000,true
399,14969059,8,1++ 한우 갈비살,"26,000원",26000,true
400,14969059,9,1++ 한우 살치살,"36,000원",36000,true
401,14969059,10,월화 모둠,"51,000원",51000,true
402,14969059,11,한우 육회,"23,000원",23000,true
403,14969059,12,가브리살,"19,000원",19000,true
404,14969059,13,월화 숙성 모둠,"55,000원",55000,true
405,14969059,14,껍데기[200g],"12,000원",12000,true
406,14969059,15,듀록 목살[160g],"23,000원",23000,true
407,14969059,16,프리미엄 듀록 모둠[740g],"96,000원",96000,true
408,7105808,1,양갈비(250g),"29,000원",29000,true
409,7105808,2,양국,"8,000원",8000,true
410,7105808,3,양갈비살,"27,000원",27000,true
411,7105808,4,양꼬치(10pcs),"18,000원",18000,true
412,7105808,5,양고기탕수육(300g),"28,000원",28000,true
413,27161879,1,우대갈비 리조또,"39,000원",39000,true
414,27161879,2,차돌 고사리 파스타,"23,500원",23500,false
415,27161879,3,고추오일 명란크림 파스타,"22,500원",22500,true
416,27161879,4,바질드레싱 모짜렐라 샐러드,"18,000원",18000,true
417,27161879,5,들기름 마요 알배추 샐러드,"18,000원",18000,true
418,27161879,6,매콤 양곱창 파스타,"24,500원",24500,true
419,27161879,7,숯불 닭 목살 곤드레 리조또,"22,000원",22000,true
420,27161879,8,송고버섯 리조또,"23,000원",23000,true
421,27161879,9,살치살 스테이크,"59,000원",59000,true
422,27161879,10,BBQ 폭립 (whole),"48,000원",48000,true
423,27161879,11,레드커리 닭다리살 스테이크,"28,500원",28500,true
424,27161879,12,크리스피 고구마튀김,"11,000원",11000,true
425,27161879,13,크리스피 감자튀김,"9,500원",9500,true
426,14969080,1,모둠구이,"25,000원",25000,true
427,14969080,2,[한정판매] 수제마늘곱창,"28,000원",28000,true
428,14969080,3,한우 곱창,"26,000원",26000,true
429,14969080,4,염통구이,"18,000원",18000,true
430,14969080,5,한우 대창,"26,000원",26000,true
431,14969080,6,특양구이,"27,000원",27000,true
432,14969080,7,막창구이,"25,000원",25000,true
433,24181518,1,양고기 어깨살,"43,000원",43000,true
434,24181518,2,한우 안심 스테이크,"80,000원",80000,true
435,24181518,3,오리 가슴살 구이,"50,000원",50000,true
436,24181518,4,와규 볼살 부르기뇽,"43,000원",43000,true
437,24181518,5,화덕 광어 구이,"42,000원",42000,true
438,12944747,1,팟 팍 루암,"16,500원",16500,true
439,12944747,2,갱 끼 완 까이,"26,400원",26400,true
440,12944747,3,마사만 커리 누아,"26,400원",26400,true
441,12944747,4,까이 팟 맷 마 멍,"26,400원",26400,true
442,12944747,5,똠 얌 꿍,"19,800원",19800,true
443,12944747,6,tod man goong(2pcs),"9,900원",9900,true
444,12944747,7,som tam(s),"11,000원",11000,true
445,12944747,8,yam woonsen tale,"26,400원",26400,true
446,12944747,9,pad pak bung faidang,"16,500원",16500,true
447,12944747,10,laab gai,"24,200원",24200,true
448,12944747,11,Pad Kaprow Gai,"24,200원",24200,true
449,12944747,12,Pad Kaprow Muu,"24,200원",24200,true
450,12944747,13,Kana Muu Tod,"26,400원",26400,true
451,12944747,14,Goong Pad Pong Garee,"29,700원",29700,true
452,12944747,15,Goong Pad Prik Tai Dam,"36,300원",36300,true
453,12944747,16,Pad Thai Goong,"18,700원",18700,true
454,12944747,17,Ko Muu Yaang,"28,600원",28600,true
455,12944747,18,Pla Muk Neung Manao,"19,800원",19800,true
456,4078612,1,만족오향족발(중),"39,000원",39000,true
457,4078612,2,반반족발(중),"42,000원",42000,true
458,4078612,3,불족발,"41,000원",41000,true
459,4078612,4,족보세트(중),"44,000원",44000,true
460,4078612,5,불족+보쌈(중),"42,000원",42000,true
461,4078612,6,쟁반국수,,,true
462,4078612,7,냉채족발,,,true
463,4078612,8,만세트(중),"47,000원",47000,true
464,4078612,9,만세트(대),"57,000원",57000,true
465,4078612,10,족세트(중),"50,000원",50000,true
466,4078612,11,족세트(대),"63,000원",63000,true
