id,name,phone,address,postal_code,lat,lng,category,hours,description,image,link
12868430,10G,+82 2-6137-7788,"10, Gukjegeumyung-ro, Yeongdeungpo-gu Lobby Floor",7326,37.524937,126.925285,"Cafe, Deli",Sun 06:30~22:00 / Mon 06:30~22:00 / Tue 06:30~22:00 / Wed 06:30~22:00 / Thu 06:30~22:00 / Fri 06:30~22:00 / Sat 06:30~22:00,"Conrad Seoul��s lobby is home to the casual caf? 10G, ideally located at the heart of Seoul��s Yeouido business district. Dine in or take out fresh specialty coffee, drinks, and desserts. Every morning the chef makes fresh sandwiches and healthy salads which are ideal for a light meal on the go.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/3a/59/93/10g.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d12868430-Reviews-10G-Seoul.html
27491337,Cheongsudang Caf?,,"31-9 Donhwamun-ro 11na-gil, Jongno-gu",,37.53962,127.009674,Cafe,Sun 10:30~20:30 / Mon 10:30~20:30 / Tue 10:30~20:30 / Wed 10:30~20:30 / Thu 10:30~20:30 / Fri 10:30~20:30 / Sat 10:30~20:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/eb/0a/63/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d27491337-Reviews-Cheongsudang_Cafe-Seoul.html
12871134,Coffee Hanyakbang,+82 70-4148-4242,"16-6, Samil-daero 12-gil, Jung-gu",4542,37.566566,126.98862,Cafe,,Coffee Hanyakbang is one of the most famous cafe in Seoul. We are hidden in a very narrow alley. The signature menu here is the filter coffee which hand dripped. we emphasis on manual way for processing. We roast coffee on fire directly and brew coffee by hand drip. there is no Americano. We also have bakery & deserts which we bake everyday. Coffee hanyakbang is located in korean folk village.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/89/df/13/getlstd-property-photo.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d12871134-Reviews-Coffee_Hanyakbang-Seoul.html
11491966,Fritz Coffee Company,+82 2-3275-2045,"17, Saechang-ro 2-gil, Mapo-gu",4168,37.541126,126.94911,Cafe,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/fb/6b/64/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d11491966-Reviews-Fritz_Coffee_Company-Seoul.html
8489196,Laundry Project,+82 2-6405-8488,"1F, 127 Duteopbawi-ro Yongsan-gu Laundryproject",4336,37.535812,127.08878,"Brew Pub, Cafe",Sun 09:00~21:00 / Mon 09:00~21:00 / Tue 09:00~21:00 / Wed 09:00~21:00 / Thu 09:00~21:00 / Fri 09:00~21:00 / Sat 09:00~21:00,"Eat, Play, Laundry in Seoul While doing a laundry, You can enjoy your time with Seoul's best coffee and cakes. Fresh grapefruits_ade and Lemon_ade are also good tasty. Feel with Korean young artist's works, here!",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/f6/07/db/we-just-moved-new-place.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d8489196-Reviews-Laundry_Project-Seoul.html
9360216,O��sulloc Tea House,+82 2-3486-6695,"373, Gangnam-Daero",,37.4962,127.02835,Cafe,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/77/18/4e/photo2jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9360216-Reviews-O_sulloc_Tea_House-Seoul.html
4050362,Tous Les Jours Jongno,+82 2-3210-4885,"62, Jong-ro, Jongno-gu",3189,37.569897,126.984276,Cafe,Sun 07:00~22:30 / Mon 07:00~22:30 / Tue 07:00~22:30 / Wed 07:00~22:30 / Thu 07:00~22:30 / Fri 07:00~22:30 / Sat 07:00~22:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/86/9b/94/photo4jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4050362-Reviews-Tous_Les_Jours_Jongno-Seoul.html
7808179,Starbucks - Famille Park,+82 2-758-8790,"205, Sapyeong-daero, Seocho-gu Central City Famille Park Dome",6545,37.503105,127.00452,Cafe,,Starbucks Las Vegas Corp. is an American subsidiary chain of coffeehouses. Enjoy a cup of your favorite coffee paired with our delicious food. Order & pick up today! | ��? -,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/5c/a2/91/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7808179-Reviews-Starbucks_Famille_Park-Seoul.html
8737552,Wood and Brick,+82 2-747-1134,"14, Bukchon-ro 5-gil, Jongno-gu 1f",3055,37.579445,126.9842,Cafe,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/66/e8/55/wood-and-brick.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d8737552-Reviews-Wood_and_Brick-Seoul.html
8144596,Tteuran Courtyard,+82 2-745-7420,17-35 Supyo-ro 28-gil,3133,37.57368,126.989426,Healthy,Sun 11:00~22:00 / Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 11:00~22:00,"A peaceful traditional Korean teahouse hidden inside the charming alleys of Ikseon-dong, one of the most visited K-culture spots among travelers today. Before Ikseon-dong became popular, Tteuran (meaning ��Inner Garden��) has been quietly serving traditional Korean tea in the very same Hanok since 2009. Perfect stop between Gyeongbokgung, Changdeokgung, and Insadong. A peaceful escape loved by travelers worldwide.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/d4/16/aa/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d8144596-Reviews-Tteuran_Courtyard-Seoul.html
9565171,The Lounge,+82 2-2276-3336,"279, Cheonggyecheon-ro, Jongno-gu 1F, JW Marriott Dongdaemun Square Seoul",3198,37.570293,127.00883,"Bar, Cafe",Sun 10:00~21:00 / Mon 10:00~21:00 / Tue 10:00~21:00 / Wed 10:00~21:00 / Thu 10:00~21:00 / Fri 10:00~21:00 / Sat 10:00~21:00,"The Lounge, a cozy and elegant space with a spectacular view onto the east gate. Premium chocolates are a highlight and watch the world go by while enjoying afternoon tea or simply a cup of freshly brewed coffee. During the evening time, the lounge transforms into a coy Lounge where our resident mixologists crafting the top martinis.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d9565171-Reviews-The_Lounge-Seoul.html
27514995,Bean Brothers Coffeehouse Seoul,+82 2-332-2005,"2 Tojeong-ro 9-gil, Mapo-gu 6th And 7th Floors",4075,37.545097,126.924484,Cafe,Sun 10:00~22:00 / Mon 10:00~22:00 / Tue 10:00~22:00 / Wed 10:00~22:00 / Thu 10:00~22:00 / Fri 10:00~22:00 / Sat 10:00~22:00,"Welcome to BEAN BROTHERS COFFEEHOUSE, where you can enjoy a rich variety of coffee experiences?from a single perfect cup to the fun of tasting multiple brews. Explore coffee in many ways and engage in fascinating conversations with the team. Experience Korea��s specialty coffee culture and step outside your daily routine with us. Enjoy light outdoor activities on the rooftop and complete your journey soaking in the unique vibes of Seoul.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/e9/11/5d/6th-floor.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d27514995-Reviews-Bean_Brothers_Coffeehouse_Seoul-Seoul.html
18415520,943 King's Cross,+82 2-3144-2112,"24, Yanghwa-ro 16-gil, Mapo-gu",4039,37.55318,126.92077,Cafe,Sun 10:00~21:30 / Mon 11:30~21:30 / Tue 11:30~21:30 / Wed 11:30~21:30 / Thu 11:30~21:30 / Fri 10:00~21:30 / Sat 10:00~21:30,"943 King's Cross is a magic-themed cultural complex. Beyond a simple cafe, it offers a special experience through wizard missions. With a magical drink and a wizard package provided, you can begin your very own wizarding journey.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/b4/5a/35/there-are-also-magical.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d18415520-Reviews-943_King_s_Cross-Seoul.html
4083902,Twosome Place Myeongdong Olive Young,+82 2-775-1180,"53, Myeongdong-gil, Jung-gu",4538,37.56416,126.98511,Cafe,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/53/d1/d0/twosome.jpg?w=600&h=300&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4083902-Reviews-Twosome_Place_Myeongdong_Olive_Young-Seoul.html
12837607,Layered,,"2-3, Bukchon-ro 2-gil, Jongno-gu",3059,37.577713,126.98591,"Cafe, International, Korean",Sun 10:00~22:00 / Mon 08:00~22:00 / Tue 08:00~22:00 / Wed 08:00~22:00 / Thu 08:00~22:00 / Fri 08:00~22:00 / Sat 10:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/18/25/75/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d12837607-Reviews-Layered-Seoul.html
10423781,Daerim Changgo,+82 2-498-7474,"78, Seongsui-ro, Seongdong-gu",4784,37.54176,127.056526,"Asian, Korean",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c3/55/6b/caption.jpg?w=800&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d10423781-Reviews-Daerim_Changgo-Seoul.html
28276348,Standard Bread,+82 70-8835-5508,37 Seongsui-ro 18-gil Seongdong-gu,,37.541683,127.061134,,Sun 09:00~21:00 / Mon 09:00~21:00 / Tue 09:00~21:00 / Wed 09:00~21:00 / Thu 09:00~21:00 / Fri 09:00~21:00 / Sat 09:00~21:00,There is no content for Standard Bread yet.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/4f/67/8b/standard-bread-seongsu.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d28276348-Reviews-Standard_Bread-Seoul.html
11960076,DIOR Caf?,+82 2-513-0390,"464 Apgujeong-ro, Gangnam-gu",6015,37.52489,127.04684,Cafe,Sun 11:00~19:00 / Mon 11:00~20:00 / Tue 11:00~20:00 / Wed 11:00~20:00 / Thu 11:00~20:00 / Fri 11:00~20:00 / Sat 11:00~20:00,Your Dior Cafe at Seoul,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f7/5c/d5/a-sitting-area-while.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d11960076-Reviews-DIOR_Cafe-Seoul.html
10769727,Cafe de Paris Myeongdong,+82 2-755-9646,"40, Myeongdong 10-gil, Jung-gu 2-3f",4536,37.562157,126.98566,Cafe,Sun 11:00~00:00 / Mon 11:00~00:00 / Tue 11:00~00:00 / Wed 11:00~00:00 / Thu 11:00~00:00 / Fri 11:00~00:00 / Sat 11:00~00:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/2d/0e/31/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d10769727-Reviews-Cafe_de_Paris_Myeongdong-Seoul.html
4100729,Mouse Rabbit Coffee,+82 2-461-4015,"5-14 Hwayang-dong, Gwangjin-gu",,37.542095,127.07089,Cafe,Sun 10:00~00:00 / Mon 10:00~00:00 / Tue 10:00~00:00 / Wed 10:00~00:00 / Thu 10:00~00:00 / Fri 10:00~00:00 / Sat 10:00~00:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/dc/3a/26/photo7jpg.jpg?w=700&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4100729-Reviews-Mouse_Rabbit_Coffee-Seoul.html
3602318,A Twosome Place N Tower,+82 2-3455-9230,"105, Namsangongwon-gil, Yongsan-gu YTN Seoul Tower",4340,37.55095,126.989296,Cafe,Sun 10:00~23:00 / Mon 10:00~23:00 / Tue 10:00~23:00 / Wed 10:00~23:00 / Thu 10:00~23:00 / Fri 10:00~23:00 / Sat 10:00~00:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/21/aa/3e/a-twosome-place-n-seoul.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d3602318-Reviews-A_Twosome_Place_N_Tower-Seoul.html
9298294,Liege Waffle,+82 2-318-5202,"5, Deoksugung-gil, Jung-gu",4515,37.564903,126.976585,"Belgian, Cafe",Sun 09:00~21:00 / Mon 08:00~21:00 / Tue 08:00~21:00 / Wed 08:00~21:00 / Thu 08:00~21:00 / Fri 08:00~21:30 / Sat 09:00~21:30,"- Delicious It has become a representative waffle restaurant that anyone who has tasted it can recognize. It is known as the best waffle restaurant in Seoul, and 3 million people visited in 3,000 days. The taste was recognized for the waffle shop blog's most reviews and voluntary praise reviews, including receipts from real customers. Not only waffles, but toppings, coffee, and drinks are all expensive ingredients. It is made right after ordering and boasts a luxurious taste and flavor. You can enjoy a deeper taste with the best Gourmet-grade vanilla bean.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/ba/31/d1/not-only-waffles-but.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9298294-Reviews-Liege_Waffle-Seoul.html
27462903,Breadypost Myeongdong,+82 507-1388-9430,"31 Myeongdong 8ga-gil, Jung-gu 1/f-3/f",,37.56185,126.986824,Cafe,Sun 09:00~21:00 / Mon 09:00~21:00 / Tue 09:00~21:00 / Wed 09:00~21:00 / Thu 09:00~21:00 / Fri 09:00~21:00 / Sat 09:00~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cf/86/d2/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d27462903-Reviews-Breadypost_Myeongdong-Seoul.html
11997026,Paris Croissant Seoul Station,+82 2-312-7740,"405 Hangang-daero, Yongsan-gu Seoul Station",4320,37.553806,126.9702,Cafe,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/6f/5c/af/photo1jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d11997026-Reviews-Paris_Croissant_Seoul_Station-Seoul.html
9565159,Seoul Baking Company,+82 2-2276-3340,"279, Cheonggyecheon-ro, Jongno-gu LL, JW Marriott Dongdaemun Square Seoul",3198,37.57031,127.00893,Cafe,Sun 08:00~18:00 / Mon 08:00~19:00 / Tue 08:00~19:00 / Wed 08:00~19:00 / Thu 08:00~19:00 / Fri 08:00~19:00 / Sat 08:00~19:00,"Delight in the variety of delicious sandwiches and freshly baked pastries at the Seoul Baking Company, our convenient deli-style restaurant. Begin your morning here with us, or stop by for midday snack.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e5/20/79/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9565159-Reviews-Seoul_Baking_Company-Seoul.html
9209436,Terarosa Gwanghwamun,+82 33-648-2760,"50, Jong-ro 1-gil, Jongno-gu",3142,37.51031,127.06084,,Sun 08:00~22:00 / Mon 07:30~22:00 / Tue 07:30~22:00 / Wed 07:30~22:00 / Thu 07:30~22:00 / Fri 07:30~22:00 / Sat 08:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/fc/4a/e4/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9209436-Reviews-Terarosa_Gwanghwamun-Seoul.html
3264721,Dunkin Donuts Seoul Railway Station,+82 2-312-3202,"Seoul Railway Station Bldg. 2F Dongja-dong, Yongsan-gu",,37.555046,126.97187,"American, Cafe, Fast Food",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d4/54/99/interior.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d3264721-Reviews-Dunkin_Donuts_Seoul_Railway_Station-Seoul.html
9143806,CoffeeLibre Myeongdong,+82 2-774-0615,"74, Myeongdong-gil, Jung-gu Myeongdong Cathedral on the first floor of 1898 Square",4537,37.564068,126.98712,Cafe,Sun 09:00~18:00 / Mon 10:00~19:00 / Tue 10:00~19:00 / Wed 10:00~19:00 / Thu 10:00~19:00 / Fri 10:00~19:00 / Sat 09:00~18:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/23/ae/f0/in-myung-dong-cathedral.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9143806-Reviews-CoffeeLibre_Myeongdong-Seoul.html
7834887,Anthracite Coffee Roasters,+82 2-322-0009,"10, Tojeong-ro 5-gil, Mapo-gu",4073,37.545834,126.918495,Cafe,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/89/a3/57/mmexport1578199308497.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7834887-Reviews-Anthracite_Coffee_Roasters-Seoul.html
2434879,Paul Bassett Shinsegae Gangnam Store,+82 2-3479-1991,"B1, Shinsegae Dept. Store, 19-3 Banpo-dong, Seocho-gu",,37.50454,127.00454,Cafe,Sun 14:00~22:00 / Mon 11:00~23:00 / Tue 11:00~23:00 / Wed 11:00~23:00 / Thu 11:00~23:00 / Fri 11:00~23:00 / Sat 11:00~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/1a/59/46/paul-bassett-shinsegae.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d2434879-Reviews-Paul_Bassett_Shinsegae_Gangnam_Store-Seoul.html
9245756,Starbucks COEX Mall,+82 2-758-8733,"524, Bongeunsa-ro, Gangnam-gu B1 O103, COEX Mall",6164,37.513638,127.05957,Cafe,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/27/1e/d4/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9245756-Reviews-Starbucks_COEX_Mall-Seoul.html
12231865,Anthracite Hannam,+82 2-797-7009,"240, Itaewon-ro, Yongsan-gu 1-3f",4400,37.536118,127.00011,Cafe,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f3/fc/3d/photo3jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d12231865-Reviews-Anthracite_Hannam-Seoul.html
20086037,1in,+82 2-355-1111,"534, Yeonseo-ro, Eunpyeong-gu",3308,37.64093,126.937874,,Sun 10:30~21:30 / Tue 10:30~21:30 / Wed 10:30~21:30 / Thu 10:30~21:30 / Fri 10:30~21:30 / Sat 10:30~21:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/2f/1e/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d20086037-Reviews-1in-Seoul.html
25173677,Nudake Haus Dosan,,"50 Apgujeong-ro 46-gil, Gangnam-gu, Seoul, South K",,37.51502,127.01647,"French, Cafe, Asian, Korean",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/86/ed/c1/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d25173677-Reviews-Nudake_Haus_Dosan-Seoul.html
15357634,Gyeol By Bean Brothers,+82 2-6370-5840,"26, Ujeongguk-ro, Jongno-gu",3161,37.572163,126.98361,Cafe,Sun 10:00~21:00 / Mon 07:30~20:30 / Tue 07:30~20:30 / Wed 07:30~20:30 / Thu 07:30~20:30 / Fri 07:30~20:30 / Sat 10:00~21:00,"�ѱ����� ���� ���������� �ؼ��� �����Դϴ�. ���� �ӿ��� Ŀ�� �� ������ �޽��� �����մϴ�. �Ϸ� �ϰ��� �����ϱ� ��, ������ ���� �ð��� �鷯 ������ ��ܺ�����. �ſ� ���ο� Ŀ�Ǹ� �غ��ϰ� ��ٸ��� �����Կ�. *���� ��������� ��մϴ�.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/ba/f5/3d/by.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d15357634-Reviews-Gyeol_By_Bean_Brothers-Seoul.html
8677918,Sunny's Dog Cafe,+82 2-334-3712,"16, Yanghwa-ro 18an-gil, Mapo-gu 3F",4051,37.556656,126.92546,Cafe,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/38/a3/fb/dogs-just-chilling.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d8677918-Reviews-Sunny_s_Dog_Cafe-Seoul.html
15097284,C.Through,+82 70-7796-8991,"37, Noksapyeong-daero 40na-gil, Yongsan-gu",4345,37.5361,126.98872,"Cafe, Asian, Korean",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/a5/c1/f3/cthrough.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d15097284-Reviews-C_Through-Seoul.html
13457676,Ediya Coffee Lab,-6933,"636 Nonhyeon-ro, Gangnam-gu Ediya Building",6107,37.51044,127.032715,"Cafe, Korean",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/4c/9a/a7/photo3jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d13457676-Reviews-Ediya_Coffee_Lab-Seoul.html
10174384,Caffe Themselves,+82 2-2266-5947,388 Samil-daero Jongro-Ku,,37.569065,126.987625,Cafe,Sun 10:00~23:00 / Mon 10:00~23:00 / Tue 10:00~23:00 / Wed 10:00~23:00 / Thu 10:00~23:00 / Fri 10:00~23:00 / Sat 10:00~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/bd/7f/34/img-6580-largejpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d10174384-Reviews-Caffe_Themselves-Seoul.html
30551200,Artist Bakery,,167 Anguk-dong Jongno District,,37.576286,126.984276,,Sun 08:00~20:00 / Mon 08:00~20:00 / Tue 08:00~20:00 / Wed 08:00~20:00 / Thu 08:00~20:00 / Fri 08:00~20:00 / Sat 08:00~20:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/7d/c1/01/artist-bakery.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d30551200-Reviews-Artist_Bakery-Seoul.html
